line,label
weak_factory_(this) {,0
weak_factory_.GetWeakPtr()));,0
std::string channel_name = GenerateIpcChannelName(this);,0
"if (!CreateIpcChannel(channel_name, channel_security_, io_task_runner_,",0
if (wrapper),0
scoped_ptr<skia::PlatformCanvas>* canvas_out) {,0
HANDLE section;,0
"DuplicateHandle(channel_->renderer_handle(), dib_handle, GetCurrentProcess(),",0
"&section,",0
"STANDARD_RIGHTS_REQUIRED | FILE_MAP_READ | FILE_MAP_WRITE,",0
"true,",0
blink::WebScopedUserGesture gesture(frame_);,0
external_popup_menu_->DidSelectItem(selected_index);,0
if (RuntimeEnabledFeatures::RequireCSSExtensionForFileEnabled()) {,0
const char* SegmentInfo::GetWritingAppAsUTF8() const,0
return m_pWritingAppAsUTF8;,0
+ sgi_clock_offset.tv_nsec;,0
"tp->tv_sec = div_long_long_rem(nsec, NSEC_PER_SEC, &tp->tv_nsec)",0
int hdr_delta = 0;,0
cipso_off = opt->cipso - sizeof(struct iphdr);,0
if (opt->srr > opt->cipso),0
opt->srr -= cipso_len;,0
if (opt->rr > opt->cipso),0
opt->rr -= cipso_len;,0
if (opt->ts > opt->cipso),0
opt->ts -= cipso_len;,0
if (opt->router_alert > opt->cipso),0
opt->router_alert -= cipso_len;,0
"memmove(cipso_ptr, cipso_ptr + cipso_len,",0
optlen_new = 0;,0
while (iter < opt->optlen),0
if (opt->__data[iter] != IPOPT_NOP) {,0
iter++;,0
hdr_delta = opt->optlen;,0
opt->optlen = (optlen_new + 3) & ~3;,0
*opt_ptr = NULL;,0
"bool OSExchangeDataProviderAura::GetURLAndTitle(GURL* url,",0
FakeOffscreenCanvasSurfaceImpl::~FakeOffscreenCanvasSurfaceImpl(),0
m_fakeSurfaceMap.clear();,0
/* Check against the existing value - it may not need to be,0
if (new_bits == 0) /* no change */,0
if (sdev->host->hostt->compat_ioctl) {,0
result.append('\n');,0
"MarkupFormatter::appendComment(result, String::format("" saved from url=(%04d)%s "",",0
"static_cast<int>(document().url().string().utf8().length()),",0
"*p_tx0 = opj_int_max((OPJ_INT32)(p_cp->tx0 + p * p_cp->tdx), (OPJ_INT32)p_image->x0);",0
"*p_tx1 = opj_int_min((OPJ_INT32)(p_cp->tx0 + (p + 1) * p_cp->tdx), (OPJ_INT32)p_image->x1);",0
"*p_ty0 = opj_int_max((OPJ_INT32)(p_cp->ty0 + q * p_cp->tdy), (OPJ_INT32)p_image->y0);",0
sync_notifier_->UpdateEnabledTypes(enabled_types);,0
if (enable_sync_tabs_for_other_clients_),0
MaybeSetSyncTabsInNigoriNode(enabled_types);,0
ShouldCancelAndIgnore(NavigationHandle* handle) {,0
return handle->GetFrameTreeNodeId() == frame_tree_node_id_;,0
it = map_.find(id);,0
if (it == map_.end()) {,0
char *tmpname;,0
"if ((opt_len != mp_dss_len(mdss, 1) &&",0
rbytes = (sizeof(XRRProviderResources) + rep.nProviders * sizeof(RRProvider));,0
if (field->is_autofilled()) {,0
if (heuristic_type == UNKNOWN_TYPE),0
metric_logger_->Log(AutoFillMetrics::FIELD_HEURISTIC_TYPE_UNKNOWN);,0
else if (field_types.count(heuristic_type)),0
metric_logger_->Log(AutoFillMetrics::FIELD_HEURISTIC_TYPE_MATCH);,0
metric_logger_->Log(AutoFillMetrics::FIELD_HEURISTIC_TYPE_MISMATCH);,0
if (server_type == NO_SERVER_DATA),0
metric_logger_->Log(AutoFillMetrics::FIELD_SERVER_TYPE_UNKNOWN);,0
else if (field_types.count(server_type)),0
metric_logger_->Log(AutoFillMetrics::FIELD_SERVER_TYPE_MATCH);,0
QWindow* get(Display* dpy),0
if (!window) {,0
window = new QWindow;,0
"window->setGeometry(QRect(-1, -1, 1, 1));",0
window->create();,0
XSetWindowAttributes attributes;,0
attributes.override_redirect = true;,0
"XChangeWindowAttributes(dpy, window->handle()->winId(), X11OverrideRedirect, &attributes);",0
window->show();,0
return window;,0
if (nFilledLen > UINT32_MAX / 3) {,0
my_object_class_init (MyObjectClass *mobject_class),0
GObjectClass *gobject_class = G_OBJECT_CLASS (mobject_class);,0
gobject_class->finalize = my_object_finalize;,0
gobject_class->set_property = my_object_set_property;,0
gobject_class->get_property = my_object_get_property;,0
"g_object_class_install_property (gobject_class,",0
"PROP_THIS_IS_A_STRING,",0
"g_param_spec_string (""this_is_a_string"",",0
"_(""Sample string""),",0
"_(""Example of a string property""),",0
"""default value"",",0
G_PARAM_READWRITE));,0
signals[FROBNICATE] =,0
"g_signal_new (""frobnicate"",",0
"G_OBJECT_CLASS_TYPE (mobject_class),",0
"G_SIGNAL_RUN_LAST | G_SIGNAL_DETAILED,",0
"0,",0
"NULL, NULL,",0
"g_cclosure_marshal_VOID__INT,",0
"G_TYPE_NONE, 1, G_TYPE_INT);",0
signals[SIG0] =,0
"g_signal_new (""sig0"",",0
"my_object_marshal_VOID__STRING_INT_STRING,",0
"G_TYPE_NONE, 3, G_TYPE_STRING, G_TYPE_INT, G_TYPE_STRING);",0
signals[SIG1] =,0
"g_signal_new (""sig1"",",0
"my_object_marshal_VOID__STRING_BOXED,",0
"G_TYPE_NONE, 2, G_TYPE_STRING, G_TYPE_VALUE);",0
signals[SIG2] =,0
"g_signal_new (""sig2"",",0
"g_cclosure_marshal_VOID__BOXED,",0
"G_TYPE_NONE, 1, DBUS_TYPE_G_STRING_STRING_HASHTABLE);",0
"int fault, sig, code;",0
k = (const struct ikev2_ke *)ext;,0
"MessageLoop::current()->PostTask(FROM_HERE,",0
base::Bind(,0
"&ResourceDispatcherHostImpl::ResumeRequest,",0
"weak_factory_.GetWeakPtr(),",0
"if(getenv_int(""JSON_SORT_KEYS""))",0
if (!histogram_data_ptr) {,0
histogram->SetFlags(histogram_data_ptr->flags);,0
allocated_bytes < required_bytes) {,0
if (!created_ranges) {,0
alloc_save_t *asave;,0
bool last;,0
vm_save_t *vmsave;,0
"if_debug2m('u', imemory, ""[u]vmrestore 0x%lx, id = %lu\n"",",0
"if ((code = restore_check_stack(i_ctx_p, &o_stack, asave, false)) < 0 ||",0
"(code = restore_check_stack(i_ctx_p, &e_stack, asave, true)) < 0 ||",0
"rds_cong_map_updated(conn->c_fcong, ~(u64) 0);",0
rds_inc_put(&rm->m_inc);,0
"static int _hid_get_string_descriptor(struct hid_device_priv* dev, int _index,",0
"void *data, size_t *size)",0
void *tmp = NULL;,0
size_t tmp_size = 0;,0
int i;,0
"/* language ID, EN-US *",0
char string_langid[] = {,0
"0x09,",0
0x04,0
if ((*size < 2) || (*size > 255)) {,0
return LIBUSB_ERROR_OVERFLOW;,0
if (_index == 0) {,0
tmp = string_langid;,0
tmp_size = sizeof(string_langid)+2;,0
for (i=0; i<3; i++) {,0
if (_index == (dev->string_index[i])) {,0
tmp = dev->string[i];,0
tmp_size = (_hid_wcslen(dev->string[i])+1) * sizeof(WCHAR);,0
if (i == 3) {	// not found,0
return LIBUSB_ERROR_INVALID_PARAM;,0
if(!tmp_size) {,0
if (tmp_size < *size) {,0
*size = tmp_size;,0
((uint8_t*)data)[0] = (uint8_t)*size;,0
((uint8_t*)data)[1] = LIBUSB_DT_STRING;,0
"memcpy((uint8_t*)data+2, tmp, *size-2);",0
return LIBUSB_COMPLETED;,0
if (confidence > kMinOriginConfidenceToTriggerPreconnect) {,0
"prediction->requests.emplace_back(GURL(origin.origin()), 1,",0
"prediction->requests.emplace_back(GURL(origin.origin()), 0,",0
"textNode->replaceWholeText(newVisibleValue, ASSERT_NO_EXCEPTION);",0
"setAttribute(aria_valuetextAttr, hasValue() ? newVisibleValue : AXDateTimeFieldEmptyValueText());",0
void UpdateProperty(IBusProperty* ibus_prop) {,0
"DLOG(INFO) << ""UpdateProperty"";",0
DCHECK(ibus_prop);,0
ImePropertyList prop_list;  // our representation.,0
"if (!FlattenProperty(ibus_prop, &prop_list)) {",0
"LOG(ERROR) << ""Malformed properties are detected"";",0
if (!prop_list.empty()) {,0
"update_ime_property_(language_library_, prop_list);",0
if (GetFrame()->IsMainFrame() && allow_focus),0
state->count = count;,0
state->pos = 0;,0
ScrollPaintPropertyNode* ScrollPaintPropertyNode::Root() {,0
"DEFINE_STATIC_REF(ScrollPaintPropertyNode, root,",0
BYTE* pbSegment;,0
void CachingPermutedEntropyProvider::ReadFromLocalState() const {,0
const std::string base64_cache_data =,0
!cache_.ParseFromString(cache_data)) {,0
n->mac_table.in_use * ETH_ALEN);,0
} else if (n->mac_table.in_use) {,0
uint8_t *buf = g_malloc0(n->mac_table.in_use);,0
"qemu_get_buffer(f, buf, n->mac_table.in_use * ETH_ALEN);",0
retry:,0
if (!unqueue_me(&q)),0
if (to && !to->task),0
if (!signal_pending(current)) {,0
goto retry;,0
if (!abs_time),0
"(ptr_hook->callback_data, tls_session, req_ca, nreq,",0
m_entries_size = 1024;,0
BlockEntry** const entries = new BlockEntry* [entries_size];,0
MemEntryImpl* to_doom = entry->value();,0
do {,0
entry = entry->next();,0
"midi->out_ep->name, err);",0
for (k = 0 ; k < bufsize - 1 ; k++),0
{	if (psf->headindex < psf->headend),0
{	ptr [k] = psf->header [psf->headindex] ;,0
"{	psf->headend += psf_fread (psf->header + psf->headend, 1, 1, psf) ;",0
ptr [k] = psf->header [psf->headindex] ;,0
"MockPasswordGenerationManager(password_manager::PasswordManagerClient* client,",0
password_manager::PasswordManagerDriver* driver),0
"std::wstring switch_with_equal = L""--"" + switch_name + L""="";",0
for (size_t i = 1; i < as_array.size(); ++i) {,0
static void ext4_free_io_end(ext4_io_end_t *io),0
BUG_ON(!io);,0
iput(io->inode);,0
kfree(io);,0
it is getting refilled */,0
const SegmentInfo* Segment::GetInfo() const,0
"static void hid_close(int sub_api, struct libusb_device_handle *dev_handle)",0
struct windows_device_priv *priv = _device_priv(dev_handle->dev);,0
struct windows_device_handle_priv *handle_priv = _device_handle_priv(dev_handle);,0
HANDLE file_handle;,0
if (!api_hid_available),0
for (i = 0; i < USB_MAXINTERFACES; i++) {,0
if (priv->usb_interface[i].apib->id == USB_API_HID) {,0
file_handle = handle_priv->interface_handle[i].api_handle;,0
if ( (file_handle != 0) && (file_handle != INVALID_HANDLE_VALUE)) {,0
CloseHandle(file_handle);,0
mutex_enter(&file->f_mutex);,0
if (port == 0) {,0
"ret = nf_nat_mangle_tcp_packet(skb, exp->master, ctinfo,",0
"protoff, matchoff, matchlen, buffer,",0
if (ret != NF_ACCEPT) {,0
SynchronousCompositorOutputSurface::DemandDrawHw(,0
"const gfx::Transform& transform,",0
"gfx::Rect viewport,",0
"gfx::Rect clip,",0
"gdImageWebpCtx(im, out, -1);",0
"if ((r = sshbuf_get_u32(b, &comp->type)) != 0 ||",0
"::testing::AssertionResult AssertTimesMatch(const char* t1_expr,",0
"const char* t2_expr,",0
"const base::Time& t1,",0
const base::Time& t2) {,0
if (t1 == t2),0
return ::testing::AssertionSuccess();,0
return ::testing::AssertionFailure(),0
"<< t1_expr << "" and "" << t2_expr",0
"<< "" (internal values: "" << t1.ToInternalValue()",0
"<< "" and "" << t2.ToInternalValue()",0
"<< "") (proto time: "" << browser_sync::TimeToProtoTime(t1)",0
"<< "" and "" << browser_sync::TimeToProtoTime(t2)",0
"<< "") do not match"";",0
return ( code + delta ) & 0xffff; /* mod 65536 */,0
bool ResourceFetcher::IsPreloadedForTest(const KURL& url) const {,0
DCHECK(preloaded_ur_ls_for_test_);,0
if (field_trial_->IsNowOnTapBarIntegrationEnabled()) {,0
--render_widget_host_view->pending_thumbnail_tasks_;,0
char *cJSON_Print( cJSON *item ),0
"return print_value( item, 0, 1 );",0
buf = tr->trace_buffer.buffer;,0
tr->trace_buffer.buffer = tr->max_buffer.buffer;,0
if (diff >= StyleDifferenceRepaint && node() &&,0
"void ExpectTime(const EntryKernel& entry_kernel,",0
const base::Time& expected_time) {,0
"EXPECT_PRED_FORMAT2(AssertTimesMatch,",0
"expected_time, entry_kernel.ref(CTIME));",0
"expected_time, entry_kernel.ref(SERVER_CTIME));",0
"expected_time, entry_kernel.ref(MTIME));",0
"expected_time, entry_kernel.ref(SERVER_MTIME));",0
DevToolsInterceptorController* interceptor =,0
DevToolsInterceptorController::FromBrowserContext(,0
Java_OfflinePageDownloadBridge_openItem(,0
if (pagenr < 256),0
return 1;,0
if (!page_is_ram(pagenr)),0
mojom::AppControllerRequest request) {,0
": m_element(element),",0
launcher_delegate_->KillProcess(CONTROL_C_EXIT);,0
launch_timer_.reset();,0
self_ = NULL;,0
DWORD exit_code = launcher_delegate_->GetExitCode();,0
if (kMinPermanentErrorExitCode <= exit_code &&,0
exit_code <= kMaxPermanentErrorExitCode) {,0
worker_delegate_->OnPermanentError();,0
"launch_timer_->Start(FROM_HERE, launch_backoff_.GetTimeUntilRelease(),",0
"content::BrowserAssociatedInterface<mojom::GuestView>(this, this) {",0
"static void ptrace_siblings(pid_t pid, pid_t main_tid, std::set<pid_t>& tids) {",0
"bool ClipboardUtil::GetUrl(IDataObject* data_object,",0
ReleaseStgMedium(&store);,0
if (convert_filenames) {,0
"return GetFileUrl(data_object, url, title);",0
/* Update with new address *,0
if (options.compression) {,0
"ssh_packet_set_compress_hooks(ssh, pmonitor->m_zlib,",0
"(ssh_packet_comp_alloc_func *)mm_zalloc,",0
(ssh_packet_comp_free_func *)mm_zfree);,0
int index) {,0
"snprintf(raead.type, CRYPTO_MAX_ALG_NAME, ""%s"", ""nivaead"");",0
void RenderWidgetHostViewAura::RunCompositingDidCommitCallbacks(,0
ui::Compositor* compositor) {,0
it != on_compositing_did_commit_callbacks_.end(); ++it) {,0
if (res),0
LineContribType *res;,0
for (u = 0 ; u < line_length ; u++) {,0
"if (overflow2(windows_size, sizeof(double))) {",0
overflow_error = 1;,0
res->ContribRow[u].Weights = (double *) gdMalloc(windows_size * sizeof(double));,0
unsigned int i;,0
u--;,0
const Vp9LoopFilter& GetLoopFilter() const {,0
return vp9_parser_.GetLoopFilter();,0
auto it = connections_.begin();,0
while (it != connections_.end()) {,0
"header_put_be_3byte (SF_PRIVATE *psf, int x)",0
{	if (psf->headindex < SIGNED_SIZEOF (psf->header) - 3),0
{	psf->header [psf->headindex++] = (x >> 16) ;,0
psf->header [psf->headindex++] = (x >> 8) ;,0
psf->header [psf->headindex++] = x ;,0
m_drawViewSizeWithGrid = false;,0
m_overrides = 0;,0
"bool FakePluginServiceFilter::IsPluginEnabled(int render_process_id,",0
"int render_view_id,",0
"const void* context,",0
"const GURL& url,",0
"const GURL& policy_url,",0
while (wait_until_scrolled &&,0
"uint8_t* input_data,",0
break; \,0
return -4; \,0
struct keydata *keyptr = &ip_keydata[1 ^ (ip_cnt & 1)];,0
"get_random_bytes(keyptr->secret, sizeof(keyptr->secret));",0
keyptr->count = (ip_cnt & COUNT_MASK) << HASH_BITS;,0
ip_cnt++;,0
"schedule_delayed_work(&rekey_work,",0
round_jiffies_relative(REKEY_INTERVAL));,0
"alloc_limit_assert (""checked_xmalloc"", size);",0
char* locale_name = NULL;,0
cJSON *cJSON_CreateFalse( void ),0
cJSON *item = cJSON_New_Item();,0
if ( item ),0
item->type = cJSON_False;,0
return item;,0
"APPL_TRACE_DEBUG(""adding fd:%d, flags:0x%x"", fd, flags);",0
assert(ss == len);,0
"SIZE_T_FORMAT ""u\n"",",0
"next_format(png_bytep colour_type, png_bytep bit_depth,",0
*colour_type = 0;,0
if (no_low_depth_gray),0
*bit_depth = 8;,0
/* Add multiple palettes for colour type 3. *,0
if (*bit_depth <= 8,0
|| (*colour_type != 3 && *bit_depth <= 16),0
"current_surface_(0),",0
"current_surface_is_protected_(true),",0
"current_surface_in_use_by_compositor_(true),",0
"protection_state_id_(0),",0
Chapters::Display::Display(),0
void PartialMagnificationController::SetEnabled(bool enabled) {,0
if (enabled) {,0
is_enabled_ = enabled;,0
SetScale(kDefaultPartialMagnifiedScale);,0
SetScale(kNonPartialMagnifiedScale);,0
"if (texture && !texture->Validate(ContextGroup(), this)) {",0
"SynthesizeGLError(GL_INVALID_VALUE, ""framebufferTextureLayer"",",0
"if (LocaleNCompare((const char *) p,""8BIM"",4) != 0)",0
"p=PushLongPixel(MSBEndian,p,&count);",0
"(void) CopyMagickMemory(q,q+PSDQuantum(count)+12,length-",0
(PSDQuantum(count)+12)-(q-datum));,0
"GetStateString( str, ""Restored reader state"" );",0
if ((unsigned long)e % __alignof__(struct compat_ip6t_entry) != 0 ||,0
"const base::FilePath& extension_path,",0
"struct iovec **iovec,",0
ClipPaintPropertyNode* ClipPaintPropertyNode::Root() {,0
"ClipPaintPropertyNode, root,",0
(ClipPaintPropertyNode::Create(,0
"nullptr, State{TransformPaintPropertyNode::Root(),",0
.SetBaseAndExtent(old_selection_range),0
GetFrame().Selection().SetSelection(,0
"selection,",0
init.setDocumentURI(blockedURL.getString());,0
#ifdef USE_RENDERER_DLOPEN,0
DCHECK_CURRENTLY_ON(BrowserThread::IO);,0
bindings_.set_connection_error_handler(,0
"base::Bind(&MediaStreamDispatcherHost::CancelAllRequests,",0
(void)&line;,0
"SIZE_T_FORMAT ""u]\n"", line, b, e, (size_t)(e - b),",0
"ret = gss_wrap(minor_status,",0
PreconnectRequest::PreconnectRequest(,0
"void AppControllerImpl::LaunchHomeUrl(const std::string& suffix,",0
int offset;,0
"int res_unpack(vorbis_info_residue *info,",0
if((info->stagemasks[j]>>k)&1){,0
"unsigned char book=(unsigned char)oggpack_read(opb,8);",0
if(book>=ci->books)goto errout;,0
info->stagebooks[j*8+k]=book;,0
}else,0
"void SplitUrlAndTitle(const base::string16& str,",0
if (newline_pos != base::string16::npos) {,0
GLint max_x;,0
GLint max_y;,0
if ((unsigned long)e % __alignof__(struct compat_arpt_entry) != 0 ||,0
"key_payload_reserve(key, 0);",0
if (attached_) {,0
gfx::Size prefsize = GetPreferredSize();,0
addr += NOTE_ALIGN(nhdr.n_namesz);,0
uint8_t build_id_data[128];,0
if (nhdr.n_namesz > sizeof(build_id_data)) {,0
"ALOGE(""Possible corrupted note, name size value is too large: %u"",",0
tu = file->private_data;,0
__err:,0
"gtk_container_add(GTK_CONTAINER(vbox_), content_view->GetNativeView());",0
content::RendererPreferences* prefs =,0
web_contents_->GetMutableRendererPrefs();,0
"prefs->focus_ring_color = SkColorSetARGB(255, 229, 151, 0);",0
"prefs->thumb_active_color = SkColorSetRGB(244, 244, 244);",0
"prefs->thumb_inactive_color = SkColorSetRGB(234, 234, 234);",0
"prefs->track_color = SkColorSetRGB(211, 211, 211);",0
"prefs->active_selection_bg_color = SkColorSetRGB(30, 144, 255);",0
prefs->active_selection_fg_color = SK_ColorWHITE;,0
"prefs->inactive_selection_bg_color = SkColorSetRGB(200, 200, 200);",0
AVFrame *p=data;,0
end = avpkt->data + avpkt->size;,0
for (i = 0; i < cpp; i++),0
"ptr += mod_strcspn(ptr, ""\"""") + 1;",0
"AppCacheEntry entry(AppCacheEntry::MANIFEST,",0
"manifest_response_writer_->response_id(),",0
socklen_t salen;,0
"memset(buf, 0, sizeof(buf));",0
if (len > 0) {,0
void Utterance::FinishAndDestroy() {,0
completion_task_->Run();,0
completion_task_ = NULL;,0
delete this;,0
const char* SegmentInfo::GetMuxingAppAsUTF8() const,0
return m_pMuxingAppAsUTF8;,0
const base::ListValue* url_list = NULL;,0
"if (!dict_value->GetList(keys::kWebviewAccessibleResources,",0
&url_list)) {,0
for (size_t i = 0; i < url_list->GetSize(); ++i) {,0
std::string relative_path;,0
*error = ErrorUtils::FormatErrorMessageUTF16(,0
URLPattern pattern(URLPattern::SCHEME_EXTENSION);,0
while (relative_path[0] == '/'),0
"relative_path = relative_path.substr(1, relative_path.length() - 1);",0
pattern.SetPath(pattern.path() + relative_path);,0
info->webview_accessible_resources_.AddPattern(pattern);,0
const base::ListValue* partition_list = NULL;,0
"if (!dict_value->GetList(keys::kWebviewPrivilegedPartitions,",0
&partition_list)) {,0
*error = base::ASCIIToUTF16(errors::kInvalidWebviewPrivilegedPartitionList);,0
for (size_t i = 0; i < partition_list->GetSize(); ++i) {,0
std::string partition_wildcard;,0
"if (!partition_list->GetString(i, &partition_wildcard)) {",0
TransformPaintPropertyNode* TransformPaintPropertyNode::Root() {,0
"TransformPaintPropertyNode, root,",0
base::AdoptRef(new TransformPaintPropertyNode(,0
"nullptr,",0
"State{TransformationMatrix(), FloatPoint3D(), false,",0
"BackfaceVisibility::kVisible, 0, CompositingReason::kNone,",0
Player* player = createPlayer(child);,0
"static void udf_pc_to_char(struct super_block *sb, unsigned char *from,",0
case 5:,0
"p += udf_get_filename(sb, pc->componentIdent, p,",0
void InitChromeDriverLogging(const CommandLine& command_line) {,0
bool success = InitLogging(,0
"FILE_PATH_LITERAL(""chromedriver.log""),",0
"logging::LOG_TO_BOTH_FILE_AND_SYSTEM_DEBUG_LOG,",0
"logging::LOCK_LOG_FILE,",0
"logging::DELETE_OLD_LOG_FILE,",0
logging::DISABLE_DCHECK_FOR_NON_OFFICIAL_RELEASE_BUILDS);,0
if (!success) {,0
"PLOG(ERROR) << ""Unable to initialize logging"";",0
"logging::SetLogItems(false,  // enable_process_id",0
"false,  // enable_thread_id",0
"true,   // enable_timestamp",0
false); // enable_tickcount,0
if (command_line.HasSwitch(switches::kLoggingLevel)) {,0
std::string log_level = command_line.GetSwitchValueASCII(,0
